Gage No., Filename, Time, Stage(ft), Flow(cfs), Depth(ft), Width(ft), Midpt-Flow(cfs), Precip(ft/dy), ET(ft/dy), SFR-Runoff(cfs), UZF-Runoff(cfs), Conductance(ft/dy), HeadDiff(ft), HydGrad(ft)
2, H1.gg1, 16-Dec-1994,52.705414,43.618813,0.697536,84.682953,43.639481,0,0,0.004139,0,16866.27148,0.071003,0.710034
2, H1.gg1, 17-Dec-1994,52.705891,43.743206,0.69801,84.68792,43.764683,0,0,0.002702,0,16867.26172,0.071296,0.712956
2, H1.gg1, 18-Dec-1994,52.666359,37.749939,0.658485,84.263153,37.771271,0,0,0.002384,0,16782.66016,0.070694,0.706937
2, H1.gg1, 19-Dec-1994,52.660378,37.986439,0.6525,84.196808,38.007465,0,0,0.002411,0,16769.44727,0.069831,0.698306
2, H1.gg1, 20-Dec-1994,52.653423,36.621864,0.64555,84.119072,36.642891,0,0,0.001955,0,16753.96289,0.06919,0.691898
2, H1.gg1, 21-Dec-1994,52.650028,36.770916,0.642153,84.080795,36.792564,0,0,0.001754,0,16746.3418,0.070844,0.70844
2, H1.gg1, 22-Dec-1994,52.639812,36.50211,0.63194,83.964607,36.526863,0,0,0.001579,0,16723.19922,0.080457,0.804573
2, H1.gg1, 23-Dec-1994,52.686516,33.091251,0.678637,84.482552,33.11401,0,0,0.001425,0,16826.35742,0.073472,0.734717
2, H1.gg1, 24-Dec-1994,52.559814,24.75556,0.551937,81.742767,24.782131,0,0,0.001291,0,16280.67481,0.088049,0.880492
2, H1.gg1, 25-Dec-1994,52.55727,24.786058,0.54939,81.313171,24.803261,0,0,0.007881,0,16195.11328,0.068767,0.687674
2, H1.gg1, 26-Dec-1994,52.557446,24.80335,0.549565,81.342621,24.822071,0,0,0.00338,0,16200.97852,0.066363,0.663632
2, H1.gg1, 27-Dec-1994,52.562881,26.057503,0.555007,82.260796,26.076418,0,0,0.002381,0,16383.85059,0.064639,0.646391
2, H1.gg1, 28-Dec-1994,52.595009,31.099401,0.587134,83.43364,31.11846,0,0,0.002112,0,16617.44727,0.063763,0.637625
2, H1.gg1, 29-Dec-1994,52.623489,33.708069,0.615612,83.775215,33.725925,0,0,0.003569,0,16685.47852,0.062006,0.620059
2, H1.gg1, 30-Dec-1994,52.650517,37.658718,0.642639,84.086288,37.678196,0,0,0.002063,0,16747.43359,0.064507,0.64507
2, H1.gg1, 31-Dec-1994,52.639587,33.655796,0.631714,83.962006,33.675297,0,0,0.001847,0,16722.68164,0.064328,0.643285
2, H1.gg1, 01-Jan-1995,52.630222,33.023491,0.622347,83.853889,33.043991,0,0,0.001662,0,16701.14648,0.067284,0.672842
2, H1.gg1, 02-Jan-1995,52.597507,30.16061,0.589629,83.464165,30.177816,0,0,0.003939,0,16623.52539,0.060765,0.607649
2, H1.gg1, 03-Jan-1995,52.791687,52.386917,0.783811,85.539093,52.400307,0,0,0.001882,0,17036.78906,0.044298,0.442976
2, H1.gg1, 04-Jan-1995,52.603756,29.378448,0.59588,83.540131,29.388615,0,0,0.017327,0,16638.6543,0.05961,0.596101
2, H1.gg1, 05-Jan-1995,52.56683,26.030651,0.558951,82.927094,26.043783,0,0,0.010618,0,16516.55664,0.058812,0.58812
2, H1.gg1, 06-Jan-1995,53.230011,135.786072,1.22213,89.343948,135.756973,0,0,0.069502,0,17794.59961,0.016746,0.167459
2, H1.gg1, 07-Jan-1995,53.660252,307.331604,1.652374,93.36113,307.34314,0,0,0.016415,0,18594.70313,0.055967,0.559668
2, H1.gg1, 08-Jan-1995,53.699188,323.675903,1.691312,93.700111,323.66745,0,0,0.054477,0,18662.21484,0.052967,0.529673
2, H1.gg1, 09-Jan-1995,53.766682,360.665863,1.758804,94.359329,360.67392,0,0,0.027723,0,18793.51367,0.061393,0.613933
2, H1.gg1, 10-Jan-1995,53.911919,438.990387,1.904041,95.710335,438.99472,0,0,0.028844,0,19062.5918,0.051937,0.519371
2, H1.gg1, 11-Jan-1995,56.773949,4262.869141,4.766073,132.928268,4262.542969,0,0,0.704578,0,26475.26953,0.050799,0.507993
2, H1.gg1, 12-Jan-1995,56.77169,4252.438965,4.763812,132.882187,4252.269043,0,0,0.386697,0,26466.09766,0.046469,0.464687
2, H1.gg1, 13-Jan-1995,56.256268,3103.170654,4.248391,124.069443,3103.173584,0,0,0.029168,0,24710.86328,0.037257,0.372573
2, H1.gg1, 14-Jan-1995,56.058304,2644.592773,4.050431,121.450188,2644.603271,0,0,0.021532,0,24189.18945,0.046587,0.465872
2, H1.gg1, 15-Jan-1995,55.862259,2387.477539,3.854381,119.05587,2387.479248,0,0,0.029589,0,23712.3125,0.037278,0.372782
2, H1.gg1, 16-Jan-1995,54.056454,514.699707,2.048578,96.973305,514.614746,0,0,0.200115,0,19314.13672,0.0411,0.411001
2, H1.gg1, 17-Jan-1995,55.204021,1523.160767,3.196147,112.569557,1523.113647,0,0,0.175415,0,22420.43555,0.095385,0.953848
2, H1.gg1, 18-Jan-1995,55.330059,1621.867554,3.322181,113.729721,1621.871094,0,0,0.028466,0,22651.50586,0.041554,0.415541
2, H1.gg1, 19-Jan-1995,55.207806,1470.084961,3.199932,112.604874,1470.092407,0,0,0.020768,0,22427.4707,0.041713,0.417125
2, H1.gg1, 20-Jan-1995,55.090858,1336.176758,3.082982,111.498833,1336.185059,0,0,0.0158,0,22207.18164,0.038554,0.385544
2, H1.gg1, 21-Jan-1995,55.064144,1299.181885,3.056264,111.241844,1299.188477,0,0,0.020794,0,22155.99609,0.040316,0.403157
2, H1.gg1, 22-Jan-1995,55.031689,1272.621582,3.023811,110.92746,1272.572144,0,0,0.131832,0,22093.38086,0.039119,0.391187
2, H1.gg1, 23-Jan-1995,55.005096,1230.539429,2.997219,110.667992,1230.533447,0,0,0.033407,0,22041.70117,0.025757,0.257571
2, H1.gg1, 24-Jan-1995,54.841305,1065.341064,2.833427,109.031387,1065.298584,0,0,0.117466,0,21715.73828,0.039326,0.393255
2, H1.gg1, 25-Jan-1995,54.510017,838.088928,2.502139,103.450737,837.9953,0,0,0.261305,0,20604.24414,0.09474,0.947399
2, H1.gg1, 26-Jan-1995,54.527325,823.705261,2.519449,103.764557,823.670044,0,0,0.10032,0,20666.74609,0.037979,0.379792
2, H1.gg1, 27-Jan-1995,55.654202,2058.537842,3.646323,117.015518,2058.540039,0,0,0.026594,0,23305.93555,0.034895,0.348946
2, H1.gg1, 28-Jan-1995,55.612442,2005.485596,3.604569,116.596451,2005.492554,0,0,0.020767,0,23222.4707,0.039238,0.392385
2, H1.gg1, 29-Jan-1995,55.567513,1936.379761,3.559639,116.141739,1936.385254,0,0,0.023733,0,23131.90625,0.039327,0.393268
2, H1.gg1, 30-Jan-1995,55.525566,1831.403076,3.517691,115.713654,1831.412476,0,0,0.015559,0,23046.64258,0.039306,0.393058
2, H1.gg1, 31-Jan-1995,55.367554,1648.849121,3.359676,114.068748,1648.859375,0,0,0.01312,0,22719.0293,0.038946,0.389458
2, H1.gg1, 01-Feb-1995,55.29578,1565.698608,3.287902,113.417427,1565.709839,0,0,0.011381,0,22589.30469,0.039329,0.393292
2, H1.gg1, 02-Feb-1995,55.219154,1468.018677,3.211278,112.710594,1468.029907,0,0,0.01009,0,22448.52539,0.038324,0.383241
2, H1.gg1, 03-Feb-1995,55.140362,1359.88916,3.132488,111.970741,1359.900879,0,0,0.009108,0,22301.16992,0.038267,0.382673
2, H1.gg1, 04-Feb-1995,54.996742,1173.396362,2.988868,110.586159,1173.408325,0,0,0.008298,0,22025.4043,0.038535,0.385349
2, H1.gg1, 05-Feb-1995,54.824947,1021.101807,2.81707,108.864151,1021.113159,0,0,0.007616,0,21682.43164,0.036642,0.366422
2, H1.gg1, 06-Feb-1995,54.596836,816.402893,2.588961,105.012772,816.413513,0,0,0.007083,0,20915.35547,0.035671,0.356711
2, H1.gg1, 07-Feb-1995,54.299152,641.236572,2.291275,99.525726,641.246399,0,0,0.006655,0,19822.5,0.034973,0.349732
2, H1.gg1, 08-Feb-1995,54.101921,534.503357,2.094046,97.355469,534.512817,0,0,0.006282,0,19390.25391,0.034191,0.341913
2, H1.gg1, 09-Feb-1995,54.069157,520.089233,2.061276,97.080734,520.098755,0,0,0.006143,0,19335.5332,0.034173,0.341725
2, H1.gg1, 10-Feb-1995,54.063568,517.960449,2.055691,97.033546,517.968201,0,0,0.009146,0,19326.13477,0.033731,0.337309
2, H1.gg1, 11-Feb-1995,54.065769,521.566711,2.057896,97.052193,521.57605,0,0,0.006314,0,19329.84961,0.034086,0.340858
2, H1.gg1, 12-Feb-1995,54.052673,511.10199,2.044799,96.941231,511.111237,0,0,0.005968,0,19307.74805,0.033457,0.334568
2, H1.gg1, 13-Feb-1995,54.04932,509.131134,2.041441,96.912697,509.140747,0,0,0.005668,0,19302.06445,0.034015,0.340145
2, H1.gg1, 14-Feb-1995,54.04517,506.501617,2.037293,96.87738,506.511414,0,0,0.005385,0,19295.03125,0.034224,0.342242
2, H1.gg1, 15-Feb-1995,54.041447,504.477325,2.033571,96.845642,504.482178,0,0,0.01337,0,19288.71094,0.031493,0.314933
2, H1.gg1, 16-Feb-1995,54.035709,500.296814,2.02783,96.7966,500.304932,0,0,0.006978,0,19278.94336,0.031693,0.316932
2, H1.gg1, 17-Feb-1995,54.028023,495.701599,2.020145,96.730774,495.710022,0,0,0.006547,0,19265.83008,0.032029,0.320289
2, H1.gg1, 18-Feb-1995,54.017429,489.095337,2.009553,96.639709,489.104462,0,0,0.006162,0,19247.69336,0.033446,0.334462
2, H1.gg1, 19-Feb-1995,54.004757,481.247681,1.996884,96.530258,481.25769,0,0,0.005796,0,19225.89453,0.035375,0.353751
2, H1.gg1, 20-Feb-1995,53.893826,416.58374,1.885953,95.546791,416.59436,0,0,0.005452,0,19030.01953,0.037081,0.370812
2, H1.gg1, 21-Feb-1995,53.802158,370.436798,1.794279,94.697548,370.448608,0,0,0.005109,0,18860.875,0.040115,0.401154
2, H1.gg1, 22-Feb-1995,53.732635,335.941681,1.724757,94.029434,335.954956,0,0,0.00477,0,18727.80469,0.043989,0.439887
2, H1.gg1, 23-Feb-1995,53.668098,305.913177,1.660221,93.425659,305.92572,0,0,0.004452,0,18607.55273,0.041849,0.41849
2, H1.gg1, 24-Feb-1995,53.614113,284.851013,1.606235,92.976387,284.865143,0,0,0.004204,0,18518.07227,0.046275,0.462749
2, H1.gg1, 25-Feb-1995,53.575874,267.929413,1.567997,92.650291,267.943298,0,0,0.003995,0,18453.125,0.04531,0.4531
2, H1.gg1, 26-Feb-1995,53.562038,264.261749,1.554161,92.530632,264.27655,0,0,0.003801,0,18429.29102,0.047785,0.477849
2, H1.gg1, 27-Feb-1995,53.575768,267.417633,1.567892,92.649391,267.433472,0,0,0.003618,0,18452.94531,0.050353,0.503531
2, H1.gg1, 28-Feb-1995,53.499466,241.174866,1.491589,91.977821,241.19252,0,0,0.003443,0,18319.18945,0.055755,0.55755
2, H1.gg1, 01-Mar-1995,53.478073,234.248199,1.470196,91.784279,234.266296,0,0,0.003263,0,18280.64063,0.056896,0.568964
2, H1.gg1, 02-Mar-1995,53.446526,218.608337,1.438648,91.494408,218.627457,0,0,0.003103,0,18222.90625,0.059662,0.596619
2, H1.gg1, 03-Mar-1995,53.404976,205.613495,1.397099,91.104263,205.631561,0,0,0.003742,0,18145.19922,0.057897,0.578969
2, H1.gg1, 04-Mar-1995,53.388874,200.305374,1.380996,90.950371,200.314789,0,0,0.005993,0,18114.55078,0.036063,0.360632
2, H1.gg1, 05-Mar-1995,53.382629,198.337204,1.374755,90.890327,198.346619,0,0,0.005225,0,18102.5918,0.034996,0.349964
2, H1.gg1, 06-Mar-1995,53.377296,196.802216,1.369422,90.838821,196.806732,0,0,0.012969,0,18092.33398,0.032009,0.320088
2, H1.gg1, 07-Mar-1995,53.372139,194.507462,1.364263,90.788841,194.514374,0,0,0.007676,0,18082.37891,0.031346,0.313461
2, H1.gg1, 08-Mar-1995,53.35833,190.402786,1.350453,90.654243,190.410706,0,0,0.005759,0,18055.57031,0.031492,0.314916
2, H1.gg1, 09-Mar-1995,53.334007,182.507477,1.326131,90.414314,182.516464,0,0,0.005277,0,18007.78516,0.034027,0.340273
2, H1.gg1, 10-Mar-1995,53.32756,180.861938,1.319684,90.35009,180.867905,0,0,0.010668,0,17994.99219,0.033119,0.33119
2, H1.gg1, 11-Mar-1995,54.82468,1099.656128,2.816804,108.861435,1099.432617,0,0,0.500132,0,21681.89063,0.064783,0.647827
2, H1.gg1, 12-Mar-1995,56.250454,3216.399658,4.242578,123.993484,3216.050781,0,0,0.730478,0,24695.73438,0.034991,0.349908
2, H1.gg1, 13-Mar-1995,55.397221,1646.883789,3.389347,114.381615,1646.833252,0,0,0.042937,0,22781.34375,-0.067162,-0.671622
2, H1.gg1, 14-Mar-1995,55.185329,1319.530273,3.177452,112.394615,1319.530151,0,0,0.02738,0,22385.5918,0.031953,0.319531
2, H1.gg1, 15-Mar-1995,54.679733,882.204468,2.671857,106.477005,882.205933,0,0,0.021607,0,21206.98242,0.030419,0.304189
2, H1.gg1, 16-Mar-1995,54.449917,746.497253,2.442042,102.351631,746.498779,0,0,0.019727,0,20385.33594,0.029464,0.294635
2, H1.gg1, 17-Mar-1995,54.373829,719.333008,2.365955,100.93811,719.335876,0,0,0.016362,0,20103.80273,0.02903,0.290305
2, H1.gg1, 18-Mar-1995,54.36771,716.056091,2.359834,100.823288,716.059753,0,0,0.014583,0,20080.9375,0.028847,0.288465
2, H1.gg1, 19-Mar-1995,54.302975,672.64679,2.2951,99.598694,672.65094,0,0,0.013219,0,19837.0332,0.028571,0.285709
2, H1.gg1, 20-Mar-1995,54.261719,644.874268,2.253843,98.808075,644.878967,0,0,0.012123,0,19679.56641,0.028878,0.28878
2, H1.gg1, 21-Mar-1995,54.128326,555.638733,2.120451,97.574287,555.643555,0,0,0.01146,0,19433.83398,0.02845,0.284501
2, H1.gg1, 22-Mar-1995,54.057934,510.896454,2.050061,96.985886,510.884338,0,0,0.04196,0,19316.64258,0.024182,0.241821
2, H1.gg1, 23-Mar-1995,53.900097,439.393677,1.892224,95.603638,439.359558,0,0,0.088744,0,19041.33984,0.028365,0.283646
2, H1.gg1, 24-Mar-1995,54.833485,1101.106812,2.825607,108.951523,1100.876953,0,0,0.509767,0,21699.83203,0.060967,0.60967
2, H1.gg1, 25-Mar-1995,56.094212,2797.970947,4.086337,121.930443,2797.923584,0,0,0.115465,0,24284.83789,0.023062,0.230618
2, H1.gg1, 26-Mar-1995,56.043022,2707.269287,4.03515,121.245102,2707.266113,0,0,0.032586,0,24148.3418,0.02846,0.284601
2, H1.gg1, 27-Mar-1995,55.96925,2543.42041,3.961374,120.248787,2543.42041,0,0,0.025654,0,23949.90625,0.02828,0.282797
2, H1.gg1, 28-Mar-1995,55.765789,2208.546143,3.75791,118.119492,2208.547852,0,0,0.021573,0,23525.8125,0.02813,0.281304
2, H1.gg1, 29-Mar-1995,55.701649,2131.372803,3.693773,117.487747,2131.375977,0,0,0.018831,0,23399.99219,0.02832,0.283199
2, H1.gg1, 30-Mar-1995,55.562908,1863.44397,3.555032,116.09491,1863.438843,0,0,0.016888,0,23122.57813,0.007534,0.075342
2, H1.gg1, 31-Mar-1995,55.173603,1390.195312,3.165729,112.284531,1390.187378,0,0,0.015379,0,22363.66602,-0.00057,-0.005698
2, H1.gg1, 01-Apr-1995,54.891937,1058.834106,2.884062,109.544594,1058.838379,0,0,0.014114,0,21817.95508,0.027343,0.273426
2, H1.gg1, 02-Apr-1995,54.7187,958.694519,2.710823,107.156479,958.698547,0,0,0.013088,0,21342.31445,0.026137,0.26137
2, H1.gg1, 03-Apr-1995,54.688717,948.970154,2.680839,106.634117,948.974609,0,0,0.012258,0,21238.27734,0.026352,0.263525
2, H1.gg1, 04-Apr-1995,54.633957,906.768372,2.62608,105.671623,906.773682,0,0,0.011522,0,21046.57813,0.027849,0.278494
2, H1.gg1, 05-Apr-1995,54.629772,903.425598,2.621897,105.597641,903.431458,0,0,0.010793,0,21031.8418,0.027967,0.279668
2, H1.gg1, 06-Apr-1995,54.620365,895.239075,2.612487,105.430954,895.245117,0,0,0.010159,0,20998.64258,0.027892,0.278917
2, H1.gg1, 07-Apr-1995,54.608368,886.679443,2.600495,105.218063,886.685608,0,0,0.009598,0,20956.24023,0.027534,0.275338
2, H1.gg1, 08-Apr-1995,54.594372,875.8349,2.586496,104.968819,875.841064,0,0,0.009104,0,20906.59961,0.026892,0.26892
2, H1.gg1, 09-Apr-1995,54.576962,861.485352,2.569083,104.657776,861.490784,0,0,0.009257,0,20844.64844,0.025232,0.252322
2, H1.gg1, 10-Apr-1995,54.549671,840.035767,2.541794,104.167885,840.041626,0,0,0.008504,0,20747.07813,0.025725,0.257246
2, H1.gg1, 11-Apr-1995,54.510983,811.991333,2.503105,103.468277,811.998047,0,0,0.008132,0,20607.73828,0.027718,0.277185
2, H1.gg1, 12-Apr-1995,54.488289,796.306335,2.480412,103.055092,796.314819,0,0,0.007756,0,20525.44336,0.031619,0.316194
2, H1.gg1, 13-Apr-1995,54.444588,754.137634,2.436712,102.253426,754.148376,0,0,0.007385,0,20365.77539,0.037205,0.372054
2, H1.gg1, 14-Apr-1995,54.350716,700.815735,2.342837,100.503593,700.820374,0,0,0.010548,0,20017.26172,0.026024,0.260238
2, H1.gg1, 15-Apr-1995,54.311974,676.80603,2.304096,99.77002,676.809265,0,0,0.010702,0,19871.15625,0.02278,0.227803
2, H1.gg1, 16-Apr-1995,54.257938,642.099915,2.250062,98.735222,642.104614,0,0,0.008176,0,19665.05664,0.023617,0.236173
2, H1.gg1, 17-Apr-1995,54.186611,581.297913,2.178734,98.049484,581.298096,0,0,0.014763,0,19528.47852,0.020363,0.203634
2, H1.gg1, 18-Apr-1995,54.101551,533.221619,2.093677,97.352394,533.225098,0,0,0.009665,0,19389.64063,0.022714,0.227144
2, H1.gg1, 19-Apr-1995,53.939095,440.821777,1.931217,95.953674,440.823456,0,0,0.011069,0,19111.05664,0.019812,0.198122
2, H1.gg1, 20-Apr-1995,53.889671,415.705719,1.881796,95.509033,415.709137,0,0,0.009123,0,19022.49805,0.022053,0.220529
2, H1.gg1, 21-Apr-1995,53.859478,400.004425,1.851601,95.23262,400.006683,0,0,0.009843,0,18967.44531,0.019927,0.199265
2, H1.gg1, 22-Apr-1995,53.826931,382.026947,1.819052,94.930489,382.030701,0,0,0.008842,0,18907.26953,0.022819,0.228193
2, H1.gg1, 23-Apr-1995,53.797916,367.919128,1.790036,94.657387,367.924438,0,0,0.008171,0,18852.87695,0.026248,0.262483
2, H1.gg1, 24-Apr-1995,53.762196,351.826447,1.754317,94.316162,351.834595,0,0,0.007679,0,18784.91406,0.033547,0.33547
2, H1.gg1, 25-Apr-1995,53.725082,332.616974,1.717204,93.955521,332.627533,0,0,0.007147,0,18713.08398,0.039874,0.398744
2, H1.gg1, 26-Apr-1995,53.721508,324.732635,1.713633,93.920479,324.743225,0,0,0.006675,0,18706.10742,0.039196,0.391964
2, H1.gg1, 27-Apr-1995,53.669174,308.001801,1.661301,93.434517,308.012848,0,0,0.006307,0,18609.31641,0.04012,0.401204
2, H1.gg1, 28-Apr-1995,53.63726,292.258148,1.629383,93.170578,292.26947,0,0,0.005973,0,18556.75,0.040589,0.405889
2, H1.gg1, 29-Apr-1995,53.616127,286.10437,1.608251,92.993393,286.111877,0,0,0.007723,0,18521.46094,0.032329,0.323287
2, H1.gg1, 30-Apr-1995,53.590702,275.167908,1.58283,92.777596,275.17276,0,0,0.008634,0,18478.47656,0.026186,0.261857
2, H1.gg1, 01-May-1995,53.587345,274.981903,1.579466,92.748817,274.983154,0,0,0.016063,0,18472.74609,0.026353,0.263526
2, H1.gg1, 02-May-1995,53.584942,273.122681,1.577065,92.728241,273.126617,0,0,0.010692,0,18468.64844,0.026429,0.264289
2, H1.gg1, 03-May-1995,53.583218,272.549072,1.575342,92.713455,272.553741,0,0,0.008608,0,18465.70313,0.025619,0.256192
2, H1.gg1, 04-May-1995,53.572964,271.530975,1.565084,92.625183,271.537903,0,0,0.007624,0,18448.12109,0.030638,0.306375
2, H1.gg1, 05-May-1995,53.577969,268.289673,1.570093,92.66835,268.298523,0,0,0.007056,0,18456.71875,0.035367,0.353674
2, H1.gg1, 06-May-1995,53.562576,263.726868,1.554698,92.535294,263.731354,0,0,0.008065,0,18430.21875,0.024337,0.243365
2, H1.gg1, 07-May-1995,53.562012,267.063995,1.554136,92.530418,267.06543,0,0,0.010922,0,18429.24805,0.019711,0.197108
2, H1.gg1, 08-May-1995,53.566711,264.535126,1.558835,92.571167,264.539398,0,0,0.007622,0,18437.36328,0.023139,0.23139
2, H1.gg1, 09-May-1995,53.552101,261.724274,1.544221,92.444107,261.729584,0,0,0.006882,0,18412.05664,0.025006,0.250056
2, H1.gg1, 10-May-1995,53.566505,273.173279,1.558629,92.569374,273.182739,0,0,0.006399,0,18437.00781,0.036261,0.362608
2, H1.gg1, 11-May-1995,53.496986,237.019974,1.489113,91.955544,237.030502,0,0,0.006334,0,18314.75195,0.039422,0.394219
2, H1.gg1, 12-May-1995,53.449047,221.126678,1.44117,91.517784,221.138763,0,0,0.005665,0,18227.5625,0.043089,0.430889
2, H1.gg1, 13-May-1995,53.435474,216.151031,1.427599,91.391602,216.162445,0,0,0.00529,0,18202.42969,0.04065,0.406503
2, H1.gg1, 14-May-1995,53.42701,212.996475,1.419129,91.312332,212.994843,0,0,0.017523,0,18186.64258,0.020687,0.206868
2, H1.gg1, 15-May-1995,53.46677,229.27301,1.458892,91.68103,229.277664,0,0,0.008599,0,18260.07422,0.025766,0.257656
2, H1.gg1, 16-May-1995,53.434269,217.319565,1.426389,91.380302,217.318619,0,0,0.015578,0,18200.17969,0.019789,0.197887
2, H1.gg1, 17-May-1995,53.448643,223.078262,1.440763,91.514015,223.08139,0,0,0.011476,0,18226.81055,0.025596,0.255956
2, H1.gg1, 18-May-1995,53.470013,232.797684,1.462135,91.710716,232.802155,0,0,0.008733,0,18265.98828,0.025485,0.254851
2, H1.gg1, 19-May-1995,53.469036,227.742615,1.461158,91.701775,227.746948,0,0,0.007905,0,18264.20898,0.023877,0.238768
2, H1.gg1, 20-May-1995,53.466293,231.380524,1.458416,91.676659,231.385986,0,0,0.00719,0,18259.20508,0.026121,0.261211
2, H1.gg1, 21-May-1995,53.583725,281.283112,1.575853,92.717842,281.288971,0,0,0.006565,0,18466.57617,0.025998,0.259983
2, H1.gg1, 22-May-1995,53.508366,238.632553,1.500485,92.057617,238.639755,0,0,0.006033,0,18335.08008,0.02937,0.293695
2, H1.gg1, 23-May-1995,53.420444,209.601791,1.41257,91.250671,209.608826,0,0,0.005584,0,18174.36133,0.028491,0.284909
2, H1.gg1, 24-May-1995,53.385872,200.19136,1.377992,90.921501,200.199448,0,0,0.005193,0,18108.80078,0.031049,0.31049
2, H1.gg1, 25-May-1995,53.388855,202.538132,1.380977,90.950188,202.547958,0,0,0.004836,0,18114.51367,0.035649,0.356489
2, H1.gg1, 26-May-1995,53.385201,199.124512,1.377324,90.915062,199.134888,0,0,0.004528,0,18107.51953,0.036729,0.367291
2, H1.gg1, 27-May-1995,53.439491,217.152908,1.431614,91.429039,217.165649,0,0,0.004238,0,18209.88672,0.043006,0.430058
2, H1.gg1, 28-May-1995,53.467808,226.183441,1.459933,91.690559,226.196548,0,0,0.003967,0,18261.97461,0.043561,0.435614
2, H1.gg1, 29-May-1995,53.461296,223.833054,1.453421,91.630806,223.846771,0,0,0.003714,0,18250.07227,0.044897,0.448974
2, H1.gg1, 30-May-1995,53.37207,192.270355,1.364196,90.788193,192.286331,0,0,0.00348,0,18082.25,0.051568,0.515676
2, H1.gg1, 31-May-1995,53.282425,165.69812,1.274545,89.892723,165.716003,0,0,0.003244,0,17903.90039,0.057392,0.573919
2, H1.gg1, 01-Jun-1995,53.243427,154.444656,1.235551,89.486359,154.463089,0,0,0.00301,0,17822.96289,0.058959,0.589593
2, H1.gg1, 02-Jun-1995,53.199936,141.964279,1.192056,89.019928,141.980026,0,0,0.002791,0,17730.06641,0.050949,0.509491
2, H1.gg1, 03-Jun-1995,53.168884,133.719009,1.161011,88.678047,133.735077,0,0,0.002624,0,17661.97266,0.051868,0.518684
2, H1.gg1, 04-Jun-1995,53.134705,124.682915,1.126827,88.292435,124.698174,0,0,0.002467,0,17585.17188,0.049437,0.494374
2, H1.gg1, 05-Jun-1995,53.107044,118.1306,1.099167,88.070847,118.148003,0,0,0.002328,0,17541.03711,0.055763,0.557633
2, H1.gg1, 06-Jun-1995,53.08786,113.507866,1.079982,87.937164,113.526276,0,0,0.002198,0,17514.41211,0.058678,0.586785
2, H1.gg1, 07-Jun-1995,53.073566,110.300713,1.065692,87.836189,110.316841,0,0,0.002071,0,17494.30078,0.051667,0.516666
2, H1.gg1, 08-Jun-1995,53.05381,105.878441,1.045935,87.694527,105.894501,0,0,0.001967,0,17466.08594,0.051405,0.514051
2, H1.gg1, 09-Jun-1995,53.038399,102.364998,1.030522,87.582283,102.380661,0,0,0.001869,0,17443.73047,0.050117,0.501171
2, H1.gg1, 10-Jun-1995,53.011257,96.629448,1.003385,87.380905,96.647064,0,0,0.001779,0,17403.62305,0.056021,0.560213
2, H1.gg1, 11-Jun-1995,52.983345,90.784309,0.975467,87.168472,90.803566,0,0,0.001684,0,17361.3125,0.060993,0.609926
2, H1.gg1, 12-Jun-1995,52.959026,85.890175,0.951147,86.978844,85.911118,0,0,0.001588,0,17323.54297,0.066079,0.660788
2, H1.gg1, 13-Jun-1995,52.929794,80.244064,0.921918,86.74498,80.264702,0,0,0.001491,0,17276.96484,0.065184,0.651837
2, H1.gg1, 14-Jun-1995,52.909958,76.444817,0.902082,86.582375,76.466339,0,0,0.001403,0,17244.57813,0.067877,0.678773
2, H1.gg1, 15-Jun-1995,52.890327,72.734184,0.882451,86.418205,72.755905,0,0,0.001318,0,17211.88086,0.068505,0.685048
2, H1.gg1, 16-Jun-1995,52.876637,70.48999,0.868763,86.301743,70.501846,0,0,0.001965,0,17188.68555,0.039341,0.393406
2, H1.gg1, 17-Jun-1995,52.88829,72.893051,0.880409,86.40094,72.882835,0,0,0.036224,0,17208.44141,0.024173,0.24173
2, H1.gg1, 18-Jun-1995,52.876785,70.849182,0.868908,86.302986,70.854614,0,0,0.007736,0,17188.93359,0.02851,0.285105
2, H1.gg1, 19-Jun-1995,52.874176,70.175415,0.8663,86.280617,70.180771,0,0,0.006605,0,17184.47852,0.02654,0.265396
2, H1.gg1, 20-Jun-1995,52.871857,69.501701,0.863977,86.260635,69.50737,0,0,0.005713,0,17180.49805,0.026146,0.261455
2, H1.gg1, 21-Jun-1995,53.007397,105.345085,0.999524,87.35186,105.354134,0,0,0.005005,0,17397.83594,0.034988,0.349883
2, H1.gg1, 22-Jun-1995,52.848476,65.805847,0.840603,86.056793,65.815689,0,0,0.004401,0,17139.90039,0.037016,0.370164
2, H1.gg1, 23-Jun-1995,52.885185,72.543884,0.877306,86.374626,72.555046,0,0,0.003877,0,17203.20117,0.0401,0.401
2, H1.gg1, 24-Jun-1995,52.916355,78.046059,0.908478,86.635155,78.06263,0,0,0.003447,0,17255.0918,0.055837,0.558366
2, H1.gg1, 25-Jun-1995,52.987122,91.929756,0.979249,87.197578,91.95079,0,0,0.003038,0,17367.10938,0.068411,0.684112
2, H1.gg1, 26-Jun-1995,52.882824,71.408272,0.87495,86.354591,71.439835,0,0,0.002672,0,17199.21094,0.100757,1.007565
2, H1.gg1, 27-Jun-1995,52.834335,62.971802,0.826459,85.930923,63.005768,0,0,0.002349,0,17114.83008,0.108149,1.081485
2, H1.gg1, 28-Jun-1995,52.804955,58.258411,0.797077,85.663025,58.287823,0,0,0.002102,0,17061.47266,0.094057,0.940574
